x,y,bend_magnitude,normalized_intensity
2,4,5.59861141E-05,0.0349998011
3,4,9.61361445E-05,0.0600996513
4,4,0.000139723301,0.0873482259
5,4,0.000185892287,0.116210835
6,4,0.000234146131,0.146376796
7,4,0.000285137709,0.178254256
8,4,0.000336959181,0.210650524
9,4,0.000391331279,0.244641321
10,4,0.000446176647,0.278927983
11,4,0.000502385484,0.31406702
12,4,0.000559536107,0.349794815
13,4,0.000616532683,0.385426308
14,4,0.000674512512,0.421672483
15,4,0.000732560536,0.45796129
16,4,0.000789869852,0.493788293
17,4,0.000846379702,0.529115508
18,4,0.000903156454,0.564609577
19,4,0.000958474861,0.59919196
20,4,0.00101209649,0.632713601
21,4,0.00106378081,0.665024131
22,4,0.00111382248,0.696307751
23,4,0.00116212175,0.726502108
24,4,0.00120773222,0.755015566
25,4,0.00125046771,0.781731718
26,4,0.00129016,0.806545411
27,4,0.00132667212,0.829371018
28,4,0.00135991598,0.850153462
29,4,0.0013901478,0.86905293
30,4,0.00141736165,0.886065709
31,4,0.00144120877,0.900973768
32,4,0.00146178853,0.913839236
33,4,0.00147922193,0.924737749
34,4,0.00149367083,0.933770505
35,4,0.00150531957,0.941052731
36,4,0.00151435342,0.946700254
37,4,0.00152094863,0.950823256
38,4,0.00152525494,0.953515354
39,4,0.00152738192,0.954845042
40,4,0.00152738192,0.954845037
41,4,0.00152525494,0.953515354
42,4,0.00152094863,0.950823256
43,4,0.00151435342,0.946700254
44,4,0.00150531963,0.941052768
45,4,0.00149367082,0.933770497
46,4,0.00147922193,0.924737749
47,4,0.00146178853,0.913839236
48,4,0.00144120877,0.900973768
49,4,0.00141736167,0.886065717
50,4,0.00139014779,0.869052926
51,4,0.00135991598,0.850153462
52,4,0.00132667212,0.829371018
53,4,0.00129016,0.806545411
54,4,0.00125046785,0.781731804
55,4,0.00120773217,0.755015529
56,4,0.00116212175,0.726502108
57,4,0.00111382248,0.696307751
58,4,0.00106378081,0.665024131
59,4,0.00101209653,0.632713626
60,4,0.000958474822,0.599191936
61,4,0.000903156454,0.564609577
62,4,0.000846379702,0.529115508
63,4,0.000789869852,0.493788293
64,4,0.000732560967,0.457961559
65,4,0.000674512244,0.421672315
66,4,0.000616532683,0.385426308
67,4,0.000559536107,0.349794815
68,4,0.000502385484,0.31406702
69,4,0.000446176642,0.27892798
70,4,0.00039133104,0.244641172
71,4,0.000336959181,0.210650524
72,4,0.000285137709,0.178254256
73,4,0.000234146131,0.146376796
74,4,0.000185898158,0.116214505
75,4,0.000139723301,0.0873482259
76,4,9.61361445E-05,0.0600996513
77,4,5.59861141E-05,0.0349998011
78,4,2.02483967E-05,0.0126583148
79,4,0,0
0,5,5.73891113E-06,0.00358768868
1,5,3.52328603E-05,0.0220258741
2,5,7.38542006E-05,0.0461700614
3,5,0.000116104953,0.0725831811
4,5,0.000161320036,0.100849456
5,5,0.000209767103,0.131136211
6,5,0.000259990899,0.16253369
7,5,0.000312407393,0.195301939
8,5,0.000366437722,0.229079077
9,5,0.000422156628,0.263911833
10,5,0.00047849149,0.299129655
11,5,0.000536850609,0.335612943
12,5,0.000595205907,0.372093843
13,5,0.000654027172,0.408866042
14,5,0.000713800408,0.446233368
15,5,0.000772994136,0.483238414
16,5,0.000831392699,0.519746361
17,5,0.000890145628,0.55647584
18,5,0.000947857546,0.59255453
19,5,0.00100399888,0.627651364
20,5,0.00105830675,0.661602013
21,5,0.0011109925,0.694538588
22,5,0.0011621219,0.726502204
23,5,0.00121058445,0.756798639
24,5,0.00125615624,0.785287908
25,5,0.00129862134,0.811835026
26,5,0.00133781316,0.836335852
27,5,0.00137358978,0.858701661
28,5,0.00140655547,0.879310209
29,5,0.00143597219,0.897700114
30,5,0.00146178861,0.913839284
31,5,0.00148409198,0.92778227
32,5,0.00150302033,0.939615357
33,5,0.00151876989,0.949461219
34,5,0.00153157102,0.957463865
35,5,0.00154168343,0.963785649
36,5,0.00154937461,0.968593804
37,5,0.00155488434,0.972038215
38,5,0.00155843011,0.97425486
39,5,0.00156016245,0.975337837
40,5,0.00156016247,0.975337849
41,5,0.00155843011,0.97425486
42,5,0.00155488434,0.972038215
43,5,0.00154937461,0.968593804
44,5,0.00154168337,0.963785613
45,5,0.00153157111,0.957463921
46,5,0.00151876989,0.949461219
47,5,0.00150302033,0.939615357
48,5,0.00148409198,0.92778227
49,5,0.00146178863,0.913839296
50,5,0.00143597215,0.897700091
51,5,0.00140655547,0.879310209
52,5,0.00137358978,0.858701661
53,5,0.00133781316,0.836335852
54,5,0.00129862134,0.81183503
55,5,0.00125615627,0.785287926
56,5,0.00121058445,0.756798639
57,5,0.0011621219,0.726502204
58,5,0.0011109925,0.694538588
59,5,0.00105830676,0.661602018
60,5,0.00100399857,0.627651173
61,5,0.000947857546,0.59255453
62,5,0.000890145628,0.55647584
63,5,0.000831392699,0.519746361
64,5,0.000772994133,0.483238412
65,5,0.000713799951,0.446233082
66,5,0.000654027172,0.408866042
67,5,0.000595205907,0.372093843
68,5,0.000536850609,0.335612943
69,5,0.000478491585,0.299129713
70,5,0.00042215652,0.263911765
71,5,0.000366437722,0.229079077
72,5,0.000312407393,0.195301939
73,5,0.000259990899,0.16253369
74,5,0.000209767103,0.131136211
75,5,0.0001613199,0.100849371
76,5,0.000116104953,0.0725831811
77,5,7.38542006E-05,0.0461700614
78,5,3.52328603E-05,0.0220258741
79,5,5.73891113E-06,0.00358768868
0,6,1.56697152E-05,0.00979594537
1,6,5.09970639E-05,0.031880889
2,6,9.16392428E-05,0.0572884066
3,6,0.00013595577,0.0849929486
4,6,0.000183118398,0.114476734
5,6,0.000232700138,0.145472832
6,6,0.000285137693,0.178254245
7,6,0.000338606887,0.211680591
8,6,0.000394926863,0.246889105
9,6,0.000451771958,0.2824259
10,6,0.000510431634,0.319097082
11,6,0.000569951887,0.356306255
12,6,0.000629458237,0.393506737
13,6,0.000690597932,0.431728307
14,6,0.000751491658,0.469796108
15,6,0.000811757949,0.507471668
16,6,0.000872035214,0.545154089
17,6,0.000932002457,0.582642698
18,6,0.000990543595,0.619239776
19,6,0.00104738757,0.65477587
20,6,0.00110250543,0.689232881
21,6,0.00115642607,0.722941449
22,6,0.00120773222,0.755015566
23,6,0.00125615612,0.785287836
24,6,0.00130143729,0.813595426
